time_sec,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,FR_hip_joint,FR_thigh_joint,FR_calf_joint,FL_hip_joint,FL_thigh_joint,FL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,FR_hip_joint_vel,FR_thigh_joint_vel,FR_calf_joint_vel,FL_hip_joint_vel,FL_thigh_joint_vel,FL_calf_joint_vel,RR_hip_joint_vel,RR_thigh_joint_vel,RR_calf_joint_vel,RL_hip_joint_vel,RL_thigh_joint_vel,RL_calf_joint_vel
0.044000,-0.147324,0.066892,0.294632,-0.175938,-0.018340,0.042649,-0.983306,0.087978,-0.141198,0.089424,0.449418,0.401244,1.052254,0.012885,-0.790582,0.115759,-0.025418,0.769751,-0.007870,-0.018286,-0.769300,0.046362,0.024771,0.880941,-0.159611,-0.621181,0.466847,-1.741592,-1.379014,-1.036099,-0.271399,-0.276929,-0.184098,0.087734,-0.238570,-2.339037,1.700772
0.046000,-0.147147,0.066646,0.294839,-0.174886,-0.017965,0.042330,-0.983514,0.088685,-0.122827,0.103249,0.276494,0.383941,1.081051,0.011827,-0.789436,0.109195,-0.027809,0.767685,-0.008318,-0.019350,-0.769919,0.046621,0.023792,0.876464,-0.156494,-0.528847,0.572695,-3.281566,-1.195226,-1.033036,-0.224010,-0.531876,-0.309393,0.129894,-0.489589,-2.238532,1.558319
0.048000,-0.146972,0.066444,0.295047,-0.173838,-0.017552,0.042132,-0.983716,0.087519,-0.101156,0.104105,0.149497,0.399092,1.079706,0.011639,-0.789648,0.107871,-0.029855,0.765735,-0.008894,-0.020715,-0.770365,0.046619,0.022450,0.872203,-0.153670,-0.094043,-0.105743,-0.662054,-1.023325,-0.974886,-0.288426,-0.682859,-0.223269,-0.001330,-0.670998,-2.130261,1.411896
0.050000,-0.146796,0.066271,0.295280,-0.172790,-0.017120,0.042089,-0.983910,0.088015,-0.086250,0.116241,-0.006526,0.392458,1.081939,0.011434,-0.789424,0.103760,-0.031547,0.763809,-0.009421,-0.022373,-0.770404,0.046026,0.020724,0.868099,-0.151016,-0.102338,0.111979,-2.055463,-0.846028,-0.962889,-0.263197,-0.828548,-0.019639,-0.296342,-0.862847,-2.051994,1.327344
0.052000,-0.146637,0.066123,0.295496,-0.171763,-0.016716,0.042032,-0.984099,0.079261,-0.074352,0.108096,0.012288,0.366659,1.059141,0.011505,-0.790434,0.104822,-0.033194,0.762038,-0.009955,-0.023927,-0.770401,0.045343,0.019043,0.864429,-0.148801,0.035324,-0.505202,0.530599,-0.823197,-0.885390,-0.267124,-0.776964,0.001689,-0.341417,-0.840375,-1.835089,1.107437
0.054000,-0.146497,0.065980,0.295718,-0.170740,-0.016378,0.041950,-0.984286,0.070174,-0.071126,0.111082,0.047242,0.307538,1.051904,0.010793,-0.790860,0.102242,-0.034897,0.760311,-0.010244,-0.025339,-0.770446,0.044578,0.017452,0.861139,-0.146897,-0.356109,-0.212899,-1.289933,-0.851645,-0.863543,-0.144467,-0.706389,-0.022269,-0.382512,-0.795434,-1.644928,0.952100
0.056000,-0.146387,0.065851,0.295909,-0.169745,-0.016133,0.041790,-0.984469,0.054687,-0.064615,0.095334,0.139581,0.229630,1.017796,0.009993,-0.792362,0.103957,-0.036718,0.758793,-0.010414,-0.026461,-0.770824,0.044119,0.016051,0.858847,-0.145895,-0.399971,-0.751087,0.857582,-0.910200,-0.759127,-0.084762,-0.561033,-0.189361,-0.229713,-0.700697,-1.146187,0.500839
0.058000,-0.146300,0.065732,0.296094,-0.168768,-0.015968,0.041657,-0.984646,0.043711,-0.059589,0.092490,0.126974,0.146425,0.997328,0.008593,-0.793377,0.102607,-0.038488,0.757402,-0.010371,-0.027529,-0.771404,0.043743,0.014672,0.857071,-0.145342,-0.699728,-0.507432,-0.675060,-0.885042,-0.695423,0.021213,-0.534003,-0.289607,-0.187996,-0.689391,-0.887993,0.276726
0.060000,-0.146236,0.065641,0.296247,-0.167834,-0.015869,0.041638,-0.984808,0.031864,-0.045338,0.076638,0.023277,0.064855,0.950136,0.007615,-0.795240,0.104871,-0.039954,0.756316,-0.010360,-0.028714,-0.772220,0.043546,0.013051,0.856585,-0.145982,-0.488945,-0.931421,1.132035,-0.732993,-0.542790,0.005437,-0.592156,-0.408230,-0.098622,-0.810729,-0.242855,-0.320051
0.062000,-0.146186,0.065565,0.296395,-0.166927,-0.015812,0.041716,-0.984959,0.025055,-0.038194,0.074006,-0.066268,0.007915,0.922424,0.006339,-0.796618,0.104659,-0.041200,0.755374,-0.010278,-0.030006,-0.773084,0.043298,0.011303,0.856469,-0.146948,-0.637973,-0.688906,-0.106097,-0.623180,-0.471081,0.041130,-0.646331,-0.432018,-0.123996,-0.874010,-0.058124,-0.483184
